127.0.0.1 - - [05/Jun/2017:14:49:37 +0900] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:38 +0900] "GET /auc/ HTTP/1.1" 200 2449
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:38 +0900] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/product/productList?category=drink&name=sd HTTP/1.1" 200 10639
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/top_logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/css/mystyle12.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/css/mystyle2_1_1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/top_search_icon.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/Shopping-Cart-icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/paris.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/top_mypage_icon.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/top_signin_icon.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2017:14:49:45 +0900] "GET /auc/resources/images/left_love.mp4 HTTP/1.1" 304 -
